SRX1423999	SRX1423983	SRX1424106	SRX1423989	SRX1424093	SRX1424222	SRX1424217	SRX1424218	SRX1423995	SRX1424224	SRX1424344	SRX1424355	SRX1424115	SRX1424227	SRX1424330	SRX1424114	SRX1424336	SRX1424111	SRX1424220	SRX1424211	SRX1423972	SRX1424215	SRX1424327	SRX1424226	SRX1424105	SRX1424103	SRX1424101	SRX1424108	SRX1423985	SRX1424352	SRX1424177	SRX1424311	SRX1424087	SRX1424292	SRX1423946	SRX1424193	SRX1423939	SRX1423936	SRX1424197	SRX1424203	SRX1424176	SRX1424318	SRX1424304	SRX1424174	SRX1424301	SRX1424191	SRX1423960	SRX1424291	SRX1423935	SRX1424306	SRX1424088	SRX1424171	SRX1424314	SRX1424308	SRX1424199	SRX1424058	SRX1424055	SRX1424186	SRX1423968	SRX1424067
LOC_Os02g48600	-1.44629348797009	-1.82918272720655	-1.16931631255938	-0.216132702231091	-0.948068331629216	-0.306812373531081	-2.36407291348989	-0.588439253637324	-1.31122701582956	0.153653601969925	-0.383973605655554	-1.44304976326901	-0.28866016386817	-1.53431593157758	-0.242058501482587	-1.18907162349526	-1.60096237873899	-1.89947440027683	-0.706667187638626	-1.46102090093785	NA	-1.10963891819704	-2.3792221812456	-0.104956466522943	-0.752855095086151	-2.3593790719643	-1.77314625114627	-0.775690480771693	-2.36834994885686	0.396534365671074	0.0577413812704204	0.480957863006254	-0.0179092303702929	-0.1372399674411	-1.91739550091926	0.0392422922902494	-0.664009180357719	0.0736461398709137	-0.311721152018105	0.143094268472955	-0.0542889298490498	0.255395586306501	0.0213859136482975	0.17221482421799	-0.975286009679103	-0.628325168882552	-1.21924645064122	-0.289961298073575	-1.33213874945506	-0.177759329865334	-0.327857114447263	0.397952972446972	0.297842903828183	-0.200411983237022	0.0128260831101774	NA	-0.455720374455117	-0.849676892817272	-0.532198843511593	-2.16404359680722
LOC_Os02g48780	0.41353884302802	1.05096829943787	1.19327089150065	0.0925944507062498	-0.0956230364193037	0.644951760254565	0.367854119853009	0.978012534936702	0.343033668036148	0.403875217206846	0.698364296424608	-0.15536849510757	-0.379783342192345	0.512403893451286	0.447037456086794	0.141942810528556	0.154243589438813	-0.563119657845786	0.84873409564357	0.765517773380302	0.6410872531114	0.515809321281242	0.813788988161167	0.524329516502538	0.423815866668197	-0.386973850366196	0.49702060518983	0.987162943125315	1.29472307553002	0.234891218591967	-4.95939648788338	-1.8207284633555	-1.44808340557503	-1.77240184552237	-2.15846800673921	-2.69937251862597	-1.37307685314589	-1.61814077205759	-2.2091479072933	-1.61765811651525	-2.68576521063855	-0.953190471478424	-1.03528938753709	NA	-0.521556201511083	-1.87920748776508	-1.76534663119449	-1.7295069385639	-2.50803405727173	-1.15520943679525	-1.92997345247033	-1.3056350360154	-0.522552693139938	-0.793596828437334	-2.24281285898705	-2.68012314377199	-6.16794121759655	-1.40897937591769	-1.52003275541336	-1.71468538128074
LOC_Os02g50350	2.63912216224286	2.22052622235607	3.27599155952182	2.10577394152682	3.21012760949437	2.71722828871786	1.78852493824306	3.07272151630271	4.68640275676955	3.41264713847111	2.81186062888808	3.1562234698582	2.71529091410565	2.95004580871865	4.12903988173419	2.59048225892091	2.55605069661798	2.75024396340086	3.35596543475303	3.09311070056222	2.34320057102102	1.96320516575333	2.27864288254805	2.20736751508427	3.21041816694251	2.78859634844259	2.99220882481429	2.84597692226646	3.10894674916775	2.95311174076357	1.99930012317132	2.92301051531357	3.12069631449801	2.56225854567558	1.34247623706534	2.85514375904744	1.60554032109819	1.71093093394218	2.26095151481219	1.69926688536001	2.62711418338586	2.98668342869322	2.50080230795025	2.61621417322787	3.13752106550345	2.63061375253322	2.73269879595312	2.33808377588128	0.533159636126726	4.5086644974119	2.41874100887675	2.7144732531478	2.9535153838144	3.64555007311639	1.11662492408099	2.34008110055782	1.99508322199229	3.06930174429099	2.18877120468071	2.83590508066522
LOC_Os02g51020	3.02080423877538	2.98857290197539	3.48561333497296	2.6601231435769	2.31242412345322	3.07849592423449	2.9030475280193	3.15654838608731	2.98309283782196	3.27063179614309	2.74088741895576	3.07649975119189	2.81525550035799	2.87249842826159	2.76782892801087	3.4975465838667	2.89672522368647	2.87692825860481	2.73161359588413	2.77173327426483	3.02710874535435	2.77601005187809	1.94622741956613	2.64440200231698	2.4944066495309	2.9669604902197	2.55924926342178	3.03456331506247	3.07112748972916	2.68877656424987	4.85635799584407	3.97002883742	2.8427674891331	3.88060491621906	4.75321236257694	5.00798692730217	4.34969930096197	4.36228885668763	4.40924462246858	4.80021552494212	4.87429616448151	4.21312662195744	3.91099949743795	5.20947301734107	4.49423145340779	3.59455523752511	3.85367644302552	4.05926874100956	3.38412304520164	4.14059151857513	4.5781544948354	4.8889831667867	4.01939324074589	4.64770938319541	4.16691175380807	2.48682144508535	3.46746587087954	4.09043275240075	4.70409287582701	3.61975245593883
LOC_Os02g51040	-0.653979216444521	-1.2418776508414	-0.703517923855759	-1.33184819033362	-1.02652831725929	-0.077031904811452	-2.34873563823101	0.00597192180875639	0.31248046889186	0.594883865519678	-3.49209476798959	-1.90134868096405	-1.43447301101719	0.877956222218654	-0.194715800188523	-1.43310887822507	-1.43052057408609	-0.929569452839135	0.0859222390354774	-0.739822552796397	-2.70498703840202	NA	NA	-0.512647430288501	-0.0464903897016689	-0.49995466813609	-2.12341508261283	-2.70145428941844	-2.47950432990798	-2.48263762169271	-1.95813464804799	-1.02341346952096	-1.89175524408512	-1.81238425692703	-1.35234840205689	0.175027596070344	-1.42940494941735	-1.64955706716333	0.259130244608547	0.658839389807739	-0.947812283956676	-1.96022710023351	-1.42920290761333	-2.58818330319331	-1.12272691107442	-0.275665802588572	-2.21000872976255	-1.99337307553293	-1.2154826161918	-0.980201316163954	-3.44460788293452	-1.92267495439353	-1.22893929582545	-1.43077725094139	0.418646571655009	NA	-1.06077643180826	-1.26912966598209	-1.32893856448495	-2.8880178909236
LOC_Os02g51060	-0.135097960909529	0.412777190473625	1.60224401873656	-0.078080820407326	0.712033118715078	1.20230988764976	0.978370646534789	1.02672287751996	1.5402842326274	1.93480972856631	-0.0323724596822552	0.355971352776436	-0.0537677136245975	0.140931749990443	0.970091621812999	0.799334367172355	0.355689515188766	0.800887892507126	1.46650444333437	0.987671581939632	0.857920500163748	0.179804018191364	0.906092468342094	0.973358529208739	1.40936812440283	0.702599036599245	0.949821015822249	1.18166552143202	-0.504536096391681	0.831209232228401	2.2357506451056	1.59825847624737	1.80151090389985	1.8990723561204	2.58917670364086	2.28008063502558	2.42791639930656	2.64127503591527	1.98156152823535	3.10456596300035	3.07020313951752	2.55571580084491	2.39075902034078	2.17555430098091	2.06950111007711	1.39792943167175	1.44673263765657	2.55539187163703	1.32219814212338	2.67902602248128	1.5731728453009	2.45618478938043	1.67583986300419	1.98260631021586	2.17380959336004	0.790030485526971	2.20112412342449	2.23323495791623	2.49873287695183	1.04259811439972
LOC_Os02g51680	NA	-2.09382361901595	-4.19516663800588	NA	-2.34724460949217	-3.06239647337234	-1.8866462159789	-2.54782209537469	-1.69158320295705	-3.04061560402922	-3.15853241593078	-2.91526082070725	-1.96124356716372	-1.33850211862763	-0.595434708541029	NA	NA	-2.22674630554468	-3.15828767629923	-2.19248680236887	NA	NA	-1.82759953526408	-2.50586092198519	-2.42987130775198	-1.72960262544588	-2.27839460303865	NA	-4.6614922921287	-2.82900843976637	-2.63488532833631	-1.10183344851655	-1.6233539883772	-0.768262863625964	-2.68159406866945	NA	-1.48312554520189	-2.75148459422841	-1.43557695370733	-2.60785406202311	-1.02614336780567	-1.43806489491917	-1.19334103698973	-1.15625407959834	-0.656974293747166	-1.53746599050584	NA	-0.479639106606514	-1.1793480133041	-1.43529211024943	-1.84017967297742	-2.20322949833908	-0.0851125326500159	-1.06674463846554	-1.57735793484161	NA	-2.34434775570049	-3.10147430883818	-2.95157407196479	NA
LOC_Os02g51860	0.99346133794278	0.847632980908751	1.5215478029673	0.874266601780755	0.540241573923602	1.00413532372693	0.322753080527345	1.2463040999996	2.17479564438972	1.80015069438301	0.818390853527174	1.21890079339059	1.53936083631938	1.28573185551352	2.08505679690899	1.27581401560685	0.759967094984788	1.55901597576672	1.64508968593843	0.293738910064895	-0.0257908324687943	-0.0819679944866932	-0.60446990880207	1.58119648361051	1.58304388380829	1.26742193602312	0.995928746280287	0.799697420467005	1.2339138223557	1.19309864405895	1.06071910107579	1.27376651195156	1.54035417033114	1.42590074702153	1.31493255735498	1.43380660822805	1.78412368111194	1.21059895641997	1.46332792450175	1.64338383180637	1.47285112888454	1.49053881181534	1.88699605553484	-0.400878388074449	1.49581742840571	0.99926042926035	1.89695340722067	1.43102864484582	1.08125849061945	2.18513486585575	1.71214188187063	0.592473781403511	1.64171155959882	1.60898140977752	1.6368538096064	0.49246133656341	1.71405204615902	1.58249241705676	2.13125395780964	1.04966213031938
LOC_Os02g52150	2.04253963316803	3.22442822426078	3.08248630509443	2.93366554180894	6.31723318380591	3.22075666325286	3.99468470949534	4.55798690580797	3.71912779103488	3.25898120651058	2.3947168952309	1.73560665696509	2.85532259554291	2.80348764877525	6.6717210500452	2.25269600780082	3.37617117267766	2.61819330632524	4.55830394591452	6.34274340775742	8.21362740860806	5.3096181925539	7.37967053305399	3.76456930285016	4.32592343938709	-0.436365443919706	3.38923528420233	2.58323046783796	4.03639703985965	1.93185851441071	0.896964641131443	-1.30962045302229	2.81908281283008	2.91132669205571	0.88932790280631	0.722577938290995	3.24779690566492	3.77824674632316	0.589299449308613	1.04334100488495	3.57813794606369	0.983001238634961	2.38756382025392	2.79271961189802	0.865214116498685	1.69172085455072	3.82526359892856	1.70948607016231	3.48937800274349	2.55550231022008	3.04018072424376	2.27942553281027	-0.04692998973984	0.737819128555482	-0.922579239170829	2.29177003590414	2.12441085597014	3.82162899738422	3.01391384646757	0.45483074914977
LOC_Os02g52210	0.695540450663852	2.31619267257354	1.18195232935501	0.61047896422469	1.36985673326755	0.882999815517402	2.07106757860227	0.772524194077321	2.34467740369955	1.96081044902327	1.22756118975209	1.2159823226	0.938833027572053	0.872063583611089	1.88829515250243	0.0764687956032838	-0.0384937218098685	0.314542243284107	1.23467482593665	2.15086832830612	1.98871158653601	2.35112765192945	2.57368717344741	1.50265699173266	1.81872705960538	0.922519849399859	2.52204168382041	1.49648126837245	2.08492826201416	0.704077821108104	1.60358955393917	-0.312215457510781	-0.577317034772631	0.75068453259101	0.52026332329993	0.230239910465972	1.43211277781652	0.773439387960254	1.19074442831589	0.160420707290268	1.79824216993287	0.273415628610535	1.59632121061509	2.570499362259	-0.0748345483105224	0.976624653763129	1.42030399112979	1.70132370834328	0.461526464053721	1.44671834771233	0.902176253083432	2.19421189532382	0.363975060903812	0.983123856148782	-0.437547033999635	-0.730837555551046	1.72231431492526	-0.118701875682422	2.01712981131284	-0.233598199924246
LOC_Os02g52780	1.78803206973029	1.67781535309093	2.61365917963715	1.73564001424114	2.57152561634467	2.25539588846358	2.2968960961666	2.46308801669002	3.27425688954463	2.40699754064327	2.75944881818155	2.3814819024794	2.06867562537234	2.18593883679005	3.55810388254983	2.37541149439564	2.49363298892479	2.45463232338594	2.61365092963592	2.62282940557657	2.18405617520816	2.79650555815512	3.14476769997959	2.52726905532052	3.17637352141856	1.71216653958352	2.88200968949536	2.66048760178798	2.83990054862134	2.4348291568793	1.98700427515811	2.31377087401596	2.29450724016434	2.80832964845515	2.15869054755397	1.70338159014977	2.47095484120752	1.95633512517038	2.34491028526405	2.35586144266634	2.64621312755525	2.35369535121903	2.82107239061079	2.11906694496939	2.4794114042175	2.09757742549069	2.18782031135989	2.88109290910712	1.59282918963476	3.28576218185278	2.84054601650831	2.20084392622795	2.83757293627285	2.60539168692907	1.5426513008395	1.2701234357648	2.52934296681856	2.46352698891987	1.96152183602871	1.38733331162661
LOC_Os02g52860	4.16472265208727	3.96179342293144	4.50153519424062	3.53893478816311	3.96721408307262	3.53279744514459	3.16390620388081	3.58323227337197	4.5041884725655	4.68372272571242	3.85728544847765	3.96844202626091	3.99558880522621	4.15787374878852	4.60963429922716	3.95960074913209	3.45034952445132	4.29397788044574	3.93898711185972	3.69818646737839	3.50104048586403	3.85283433918079	3.98865306073266	4.21950729132101	4.38150377510159	4.20174809614006	3.85490368055937	4.57864151145015	3.84770833868902	3.54502227848612	4.21269959572648	3.73535450299431	4.70135509512524	4.08342120350144	4.78303640953828	3.99117877832488	4.48760294619302	4.62426867276226	3.97452279648011	4.25199753238393	4.79051553015058	4.19086308353211	4.58019083934049	4.49718025877347	4.46461605983884	4.40185133163971	3.73776797831234	4.61099911636911	3.70991555791048	4.67963131417089	3.95543342601081	4.07170553003245	4.454952383282	4.29366895464307	4.25705943661077	3.26391703509485	4.69473758732264	3.89398313500969	4.3324799483318	3.98165385813167
LOC_Os02g53130	0.870159521696505	2.19339738247726	0.0265182194839694	0.560478235258409	-1.20894778961414	1.56490539371853	1.86426064275967	0.93605706960883	1.60812084197525	2.27578571380273	0.426104774438029	0.278141799159693	-0.0656903404174441	1.34072689492131	-2.45810062527355	0.0403776665693003	0.157130398633207	0.0376633532050005	1.94369632732644	0.43496602890413	-1.52757877600547	0.748869080197653	-1.92456320940898	1.38317618672079	-0.143114675102937	-0.146298109851643	1.07773520900066	0.176249997692291	2.27810343011305	0.546732004822717	0.81811184934291	-1.90368416497527	0.0461892884958376	-0.723784456508779	1.31751825678136	0.632697237131297	0.489861444257614	0.611380150947275	1.75586734704162	1.41990289013368	1.11192871014161	0.633829204431818	0.426187451017706	-0.185853218477447	-1.41259276104201	0.723156604062077	1.30251383453439	-0.531339532800945	-0.182180303772142	2.07622112698007	1.95510780565054	0.245412907799695	0.874611281950021	1.15889602782042	1.24566055021522	-2.64512812530845	-0.481321857497594	1.98474864863835	3.63606518139735	-2.48831741943486
LOC_Os02g53320	0.0187110778466785	1.84578749145286	2.7387209349406	0.545955523133354	4.66866343735629	1.95885714850996	2.38372806651022	2.72783595915669	1.64320186577583	2.73795624119101	0.686821414103923	0.37641041768424	0.557826675149652	0.95343362122397	5.83697290500707	0.634296800164691	2.38983880572067	1.16865487086687	3.09096230579246	4.3470764118891	4.48573066281666	2.04804327856929	4.70760286482758	1.36281491601652	2.18896358621116	2.05466825906692	2.33901192772216	1.99787731679599	0.626724143029582	0.944263258187696	-1.36531752418419	-0.606120366313319	-1.36705062096262	0.148375785753268	-1.0616464510359	-1.45697535842749	-0.710368529509595	-1.28438421574948	-1.83107048090729	-0.738972335281444	-0.478714027476913	-0.718616284287314	-1.04764257530495	-1.90901652965959	-1.19322886923668	-1.61114259591233	-1.16281240355301	-0.79078122785868	NA	-0.201994291410476	-0.812614826855258	-2.69627418485205	-0.496156711308523	-0.925343862623942	-0.861051881617107	-2.70745381204966	-0.188866048712728	-2.14496710279792	-1.20048160809581	NA
LOC_Os02g53530	2.62234706571063	2.66864517211451	2.98499521643262	2.45330896267757	2.22043954600554	2.68239103884516	2.26341997466839	2.59679897416492	3.05394299290571	3.24105457018215	2.33645678653065	2.41241518330036	2.18919042423376	2.97480405915498	2.47492244087308	1.97998799813567	1.32896510645941	2.68050462619369	3.14319665929137	2.18324797762973	2.72444531154016	2.50118612585585	1.64275147043048	3.0541260805961	2.86597145513928	2.05604831408958	2.09565002874431	3.11612301182013	2.76792975267542	2.09102105781221	3.2205104352658	2.40981858939494	3.04634157932573	1.99286412394969	3.4233548250399	2.91087558139345	3.39817700118356	2.96371122436786	3.31287497053499	3.20580896381539	3.43007246645641	3.25135159402707	3.18894381133221	2.68531518154105	2.99793041292769	2.77048170049286	2.72674164511874	2.82933752530771	1.89369459426329	4.00085535471335	2.16889615340685	2.68097623568303	2.95794504901777	3.07439531191957	3.09147643180211	1.8585026589258	3.21600871703336	3.68544448018543	2.86157985736878	2.64136244371134
LOC_Os02g54110	1.46965939807055	-0.352821821788685	1.01595280001719	0.901994060014693	-0.191745116995504	0.46446543909569	0.441300740802895	0.0161168761501683	1.66516716174402	1.62088711651635	0.694067152701339	1.5818515839416	1.59980765547296	1.32283382300417	0.118181620868981	1.28623770423742	-0.871719798456245	1.68850713845029	0.541576292698396	0.446183166786063	-0.743566575256722	0.87667292109323	-0.517539928969109	1.87310525779316	0.933271982523409	0.384165881036905	-0.217755844572889	1.43039768639349	0.554034750387678	1.18174374742944	0.146616124163098	0.436364420846581	0.873924200910348	-0.0451843014185608	0.702282526910593	1.13382455496558	0.389933496036215	0.383644026301507	0.708581908692756	1.4767632448514	0.26700836142398	1.21082397649902	-0.618094270687548	0.302400945149821	-0.279373053260606	1.16262898878241	0.65800211965507	-0.243919508393442	-1.03470700778781	0.617602225634502	0.462567512429846	0.114634881565822	0.516754464855498	-0.244797917750952	1.29535804411162	-1.18275332480716	-0.328886012998881	0.339013068291277	0.93435344613067	-0.475789854971124
LOC_Os02g54130	3.16191298976626	4.72394490300481	3.71375057463721	3.89371740399101	4.26808737739972	3.84452947340948	4.19293749836925	4.1375404923367	4.27360681988999	4.2123102685689	3.53415326245388	3.25866921646017	2.8145815943612	3.81942836149221	5.2432692839026	3.05137349394717	4.52818640299628	3.03828059539367	4.06645339268194	4.87507259561352	5.06321549637683	4.24537510360523	4.6468899285919	3.80902686082818	3.57991555165752	2.49129283716311	4.04360391816123	2.68956843847836	4.12191779804319	3.09290560932359	3.6926199090994	2.51910379619706	2.31831510576096	3.26769204411721	3.38217086920047	2.90848245239031	3.71351216742971	3.41358108509801	2.47222052319754	2.91189709136514	3.72342673615249	2.11566087190623	3.41563618365213	3.59297206968133	3.14638363234865	2.59412284394022	2.54349712072802	3.35627412591304	3.01865749490939	3.58975845431908	2.30424525771629	3.54420319973724	2.3685926452296	3.14327895860463	1.62425299557615	1.59814316185386	2.84279383324634	3.31310041383016	2.91930403845405	2.07779740693252
LOC_Os02g54140	2.18458340311789	2.91594227060526	3.90879984466273	3.45325390606016	5.79423410131966	3.03477510908857	3.86197739137005	4.03179525222744	3.48658412563663	3.71287900947307	3.8722757025068	2.36052862484492	1.71122616590401	1.93071993051443	8.08996199034855	2.53497121978004	4.44313657190611	2.38819642680076	4.53758904982051	6.53447838443517	8.88185052316511	4.91506832641785	8.13401559682135	4.33756353298273	4.26860281794169	2.33916276016256	3.93055124155142	3.29393720899637	3.77974603572785	2.4373974107559	-0.878748480690755	-0.678688356117417	0.814327285779574	2.21788676058565	-0.55343673374848	NA	1.49619388055098	0.98863888331748	-2.17151789446039	-1.488916595729	1.81644734006341	-0.65987758501657	0.193433655898142	1.18979293782026	0.515769968902323	0.143557990180146	-0.885744929861485	1.14622313085591	0.47111773060974	0.920265094008455	NA	-0.557970566846075	-3.21351738550658	-0.299817770412021	-2.90450490892749	-0.531016380885674	0.824903869354813	-0.190425859702646	-1.68798081520248	-0.2688532608123
LOC_Os02g54254	0.706103482543637	0.823830866200269	1.17037697508295	0.613590113885416	0.740469105393906	1.61917258052056	1.61125501978255	0.74913433364518	2.6575341427179	1.59350006503163	1.98030393837902	2.1980128607071	0.818592095775462	1.9224155685275	2.02319714645538	0.882213404604804	0.0359532288631071	0.778968840367668	1.32307429346686	1.29579236626041	-0.608021169387203	1.75350270545623	1.18410062087883	2.37819697044777	1.23863218949751	0.873063510740458	1.30714403848639	0.759905755040581	1.61295021453026	0.533310169150562	1.04277039263303	0.565699525588006	1.56749385236409	-0.090948903954459	-0.588632331050822	0.0678410654428619	1.1512964326435	-0.0502798162906662	0.0452542337742055	0.303136614555191	0.884171203052589	0.65540495545173	0.663449373213869	0.680687123151118	-0.212007617686454	0.348545177033669	1.48652955208664	0.400923689633592	0.450020850978989	1.66963003068605	1.30019402677686	0.678858860922459	0.124080605536777	1.73933658959691	0.239622891377549	0.455520027106221	1.48299486789026	1.26013167057441	1.28449577370778	0.0621258575772459
LOC_Os02g54730	3.28111170687231	3.80306498250393	3.83167510788835	3.25820969956495	4.298862609589	3.9793910332804	3.81042839918072	3.99911237938234	3.67653450331161	3.88420334806207	3.56014461042357	3.7011400320708	3.25695281870086	3.72022844072162	5.27874337565103	3.30888389277352	3.68658322065324	3.68379772008524	4.05270471727111	4.24682715284952	4.70723675321741	4.06691787761077	4.86191398777217	3.80167054607091	3.76276083388474	3.64085329982258	4.13652387998756	3.98512085321404	3.65594252563769	3.38909345305102	3.50032621659203	2.21810785631211	2.26738807531288	2.87556560839852	2.79347330969066	2.98922422197674	2.86596254991179	2.86551998981396	3.04083107536117	3.31774471197686	3.05873988956455	2.79777252805121	2.72181972722268	3.15586643070134	2.60805506004237	3.01459310379598	2.19731751602879	2.9878630936439	1.12805183166243	3.07876266893755	2.5504675449334	2.83262554645582	2.86015692743262	2.93508761650608	2.81352099533707	0.97114510818246	2.63526126046495	2.7573879290839	2.67543771036362	1.6069704089289
LOC_Os02g56120	-0.799867322423719	-3.73463992170532	-2.89093636876192	-2.67967938552148	-3.25711420742886	NA	-1.8734975495768	-2.07603089422449	-0.835113341572625	NA	-1.67013471896991	-2.0689251585799	-1.03122355463033	-1.89052443078983	-0.298427877863253	-0.917986908448337	NA	-3.28681097680792	-1.2556184257968	-1.99670864182845	-2.9754647128789	-2.69288394684308	-3.49510101004609	0.191971903675712	-1.3357647600932	-1.98182733421395	-1.15948600832873	-0.86777852849361	-1.09010557251462	-0.506262500402381	-0.813580580386312	-0.966818774762919	-0.949611145395524	-2.60190360136198	-2.03320927308251	-0.789985262290727	-1.85832133096028	-2.58246879473468	-2.21397915821366	NA	-1.8533030745616	-4.57315774606436	-1.28310214322571	NA	NA	-1.71822698388989	-0.96469985328737	-1.61852169684463	NA	-1.12144257406364	-0.639069432819954	-3.2234142111817	-1.96304801479304	-1.60862819580835	NA	NA	-1.95094363680876	-1.72471636310662	-1.60769137081781	NA
LOC_Os02g56880	1.52351679272274	2.21589444118259	2.4036489361787	2.22014047261607	2.82254192258895	2.58955953013025	2.53948739789821	2.91398733003119	2.42089465727805	2.73397012064142	2.07485818903027	1.40694640053698	1.63326147154246	2.37416896295797	3.84733411648446	2.21184765522495	2.10488310287795	1.783814088327	3.053707758868	3.37268957594402	3.86723029894303	3.04141980318571	3.38159347707067	2.64535834945137	2.21601368534329	2.00280871610618	1.73340336971743	1.94185601697763	2.313798150215	1.64283786484657	2.08709142676865	1.48866564601378	1.91182194576666	1.89699795497318	1.7452855287429	1.57537913850822	2.44237426524594	2.50504385975282	1.59215178153632	1.42282987301792	2.39896923914185	1.31537378086098	1.53664279214932	2.39798965149401	1.24727982579856	1.90990018625122	1.49382663507154	1.89488914463782	1.75735144363747	1.59262686163161	1.3811537733472	2.10183157803236	0.83316698502424	1.37872745648157	1.48481561331528	0.99619926728821	1.86537408940249	1.59703815428927	1.94099059014074	1.18979989451287
LOC_Os02g56900	2.41716417673086	3.54368629175784	3.16374474233602	2.89563223173806	4.13335802240887	3.13587219244251	3.31972702810776	3.53910743163426	4.50379324320927	3.59475753410867	2.8016329908822	1.99527574263375	2.1463710861748	2.73846413644222	4.61650567622729	2.50917642889315	2.75191377010068	1.97615390725825	3.91995335968798	4.57631436519952	5.77062205993477	5.06100674225114	5.4423229372064	3.97974066445214	3.9164850521724	2.54188203320365	3.61638004777412	2.96526897739034	4.54573335618771	2.32536022023827	3.56958660415264	1.8574444117911	3.71902722221953	3.16616621664342	3.65502352088801	3.38196316197152	4.61130855600075	4.04749703370467	3.66822217065204	3.50572391795257	4.62020416292383	1.65606429820871	2.54084140810483	4.51530257732668	2.64732349038217	4.14201169839252	3.30824975322597	3.28188545452229	3.61123731166564	2.62130851556453	3.29570774540771	4.30783256894658	2.92752558983652	2.25186267337684	2.10182821709287	3.00640557114611	3.66316458438737	3.58504304894566	4.03903562893965	1.68739757654042
LOC_Os02g57530	0.21779775456382	0.22814142667968	0.741183920742711	-0.26675500462767	-0.354473559512456	0.457375756777778	-0.450311117093358	-0.0179077696551395	1.04556808278392	0.673478633947186	0.262433157631348	0.500023909449616	-0.16747288193095	0.340080245764109	0.957724454864952	-0.240245902127333	-0.241379575720949	0.0846153779000405	0.286769985035243	-0.528182002440115	-0.223623084055112	-0.342028967412691	0.510697654089076	0.353005919813543	0.526127920878492	-0.15281283286058	-0.0759563786621932	0.438772960217485	-0.154547685433353	0.104431941643047	0.356195656146706	0.803481655840291	0.595854027670335	0.0197616845402588	0.840213447241566	0.703482591046819	0.697398420960985	0.707053828269379	0.561200009697073	0.950767746981812	0.633588375339813	1.32050085228584	0.921101897578273	-0.863847996280616	0.784651385748707	0.0624671435007056	1.10840602547217	0.614382874704254	0.119700125003863	1.33267814866133	-0.0218951824074242	-0.206340460034064	0.878325136706325	0.999344867725155	0.700654552729126	-1.88744664600436	0.473863784045526	0.713906925500159	1.27658718484235	-0.483514792597084
LOC_Os02g57560	NA	-3.36544018574017	-4.11653558189768	-2.53054741815699	-2.86912183232486	-3.58173447786693	-3.59541073085203	-4.59872779437714	-1.63071108974367	-2.32923941328464	-3.25041253058008	-3.42461021125553	-3.36749352680093	-2.98611330190128	-3.27735211997986	-2.22730015174623	-4.18515922108501	-3.37543676820464	-2.38569157537458	-3.42029462881379	NA	-2.91608817896773	NA	-2.78444316018878	-3.41423750627372	-3.8527506193622	NA	-1.28672297937451	-4.26370859045869	-4.1418057007682	-1.3944260190635	-2.41616901580336	NA	-2.75060077734765	-1.37414600355005	-0.791173133980399	-0.836117458844622	-0.8263761856914	-1.35340229530649	-0.93774839611039	-0.536534480078213	-2.00504670777185	-2.04772608116995	NA	-1.37533945294094	-1.54633387891048	-1.72317225225214	-2.16233119893153	-2.29932591844004	-0.4092245849568	-2.7343806781754	-1.86682580457392	-2.05496169693148	-2.37688979181884	-1.77639951835194	NA	-2.00847325613885	-1.53221136152721	-0.357364962314528	-2.46732596484307
LOC_Os02g57820	0.93206343973007	0.334214709134892	1.05014015125415	0.643437862984888	0.211813398969374	0.604659671399092	0.174591777273841	0.740183252794695	1.32856478468791	1.03626136971069	0.313455999702633	0.281877444687838	0.264218132258572	0.505013870356893	0.296343455659735	0.657549462392633	-0.0778645809191861	-0.253740556224644	1.07767300838718	0.147407000050356	-0.424511458263863	0.203070822278197	-1.76313638499796	1.35491869006696	-0.0643184902371427	-0.206899847431214	-0.0973259213374079	0.599231134165705	0.0365989827439852	0.129681310670921	1.12588910687461	1.35181487243527	1.18374628733766	0.804521986971953	1.57902177130396	1.59586691421349	1.86025726366457	1.39744813022808	1.47451859186187	1.57674656656522	1.57478841139491	1.54851800519789	0.885316647517277	1.71018950319812	1.10587985337818	0.956901943010708	1.10904624165843	1.00079903174129	0.301069002554786	1.4078193419745	1.16541289715692	1.44029154220468	1.02975817828755	0.859180818344317	1.80854444883963	-0.72948780194905	0.977620634093907	1.08251457715956	2.38972181055598	0.568905729006709
LOC_Os02g57840	-1.19427170581503	NA	1.02412532075446	NA	0.234638655159715	-1.95805617002983	-1.24083734697784	-0.149768647380364	0.854999397702296	-0.915192802485961	0.604389251029269	-0.725429403954352	-1.99932497666401	NA	1.23972064123553	-0.675583383868041	0.0380891626359848	-1.52055832813686	0.617252398625675	-0.934146483335804	NA	-1.91462973478357	0.48843994161785	-0.402896990138292	0.0184618379825926	-0.853644555961002	0.862147446102775	0.177635921034019	-1.50207192371879	0.112258416988694	NA	NA	NA	-1.29357465586929	NA	-1.45579556356698	-2.48216195433859	-2.18844347896373	-2.18478528998939	-2.35766994975875	-2.15462797888314	NA	-1.98495352172956	NA	-2.05221267312908	-2.01068657153368	-3.34368852592435	-2.25757635213182	NA	-1.67999370018186	-2.37290122938149	NA	NA	NA	-0.808968035260766	NA	-3.37244545467714	-2.61465069483108	NA	NA
